Date,Open,High,Low,Close,Adj Close,Volume
2016-08-29,183.830002,185.039993,183.830002,184.830002,171.632263,2229800
2016-08-30,184.929993,185.149994,184.020004,184.509995,171.335052,1866700
2016-08-31,184.250000,184.360001,183.270004,183.940002,170.805771,1876400
2016-09-01,183.729996,184.279999,182.899994,184.100006,170.954315,3003500
2016-09-02,184.940002,185.419998,184.320007,184.860001,171.660065,2652800
2016-09-06,185.110001,185.490005,184.449997,185.320007,172.087219,2152300
2016-09-07,185.369995,185.399994,184.779999,185.320007,172.087219,1803600
2016-09-08,184.679993,185.110001,184.479996,184.820007,171.622940,2229900
2016-09-09,183.570007,183.750000,180.910004,180.910004,167.992142,8242600
2016-09-12,180.089996,183.639999,179.929993,183.300003,170.211502,7056100
2016-09-13,182.059998,182.320007,180.380005,180.800003,167.889969,7477500
2016-09-14,180.839996,181.740005,180.009995,180.429993,167.546371,2990400
2016-09-15,180.369995,182.619995,180.229996,182.259995,169.245712,3932400
2016-09-16,181.500000,181.500000,180.440002,180.970001,168.374878,2844300
2016-09-19,181.880005,182.320007,180.669998,180.979996,168.384155,2260400
2016-09-20,181.809998,182.039993,181.029999,181.050003,168.449310,1997800
2016-09-21,181.660004,182.839996,180.960007,182.660004,169.947235,4496500
2016-09-22,183.660004,184.259995,183.320007,183.660004,170.877655,2323500
2016-09-23,183.410004,183.520004,182.289993,182.419998,169.723892,1741500
2016-09-26,181.509995,181.550003,180.580002,180.750000,168.170181,2639800
2016-09-27,180.580002,182.139999,180.240005,182.000000,169.333191,3717300
2016-09-28,182.360001,183.229996,181.520004,183.100006,170.356644,6413000
2016-09-29,182.820007,183.419998,180.649994,181.220001,168.607513,3376400
2016-09-30,182.130005,183.440002,181.970001,182.779999,170.058914,4583000
2016-10-03,182.309998,182.570007,181.779999,182.320007,169.630905,1987600
2016-10-04,182.619995,182.929993,180.940002,181.479996,168.849365,2811200
2016-10-05,182.160004,183.020004,182.110001,182.660004,169.947235,1818200
2016-10-06,182.339996,182.740005,181.470001,182.520004,169.817001,2368100
2016-10-07,182.800003,182.990005,181.320007,182.220001,169.537842,2527700
2016-10-10,182.220001,183.850006,182.220001,183.119995,170.375214,1879100
2016-10-11,182.860001,182.889999,180.449997,181.199997,168.588837,3949800
2016-10-12,181.000000,181.800003,180.660004,181.369995,168.747070,1920200
2016-10-13,180.130005,181.220001,179.429993,180.839996,168.253891,3460100
2016-10-14,182.000000,182.460007,181.210007,181.289993,168.672546,2698100
2016-10-17,181.169998,181.509995,180.449997,180.720001,168.142258,1801800
2016-10-18,181.940002,182.100006,181.119995,181.369995,168.747070,1720700
2016-10-19,181.850006,182.410004,181.570007,182.000000,169.333191,1503700
2016-10-20,181.720001,182.449997,181.220001,181.539993,168.905197,2359600
2016-10-21,180.600006,181.449997,180.229996,181.220001,168.774841,5607600
2016-10-24,182.360001,182.500000,181.649994,181.960007,169.463974,1905700
2016-10-25,181.820007,182.169998,181.250000,181.479996,169.016953,3351100
2016-10-26,180.600006,182.119995,180.350006,181.770004,169.287018,5375400
2016-10-27,182.300003,182.350006,181.229996,181.529999,169.063538,2027100
2016-10-28,181.820007,182.320007,180.669998,181.360001,168.905197,3726600
2016-10-31,181.580002,181.699997,181.050003,181.169998,168.728241,1415600
2016-11-01,181.520004,181.520004,179.139999,180.119995,167.750381,3622300
2016-11-02,179.660004,180.210007,179.050003,179.350006,167.033234,3552700
2016-11-03,179.699997,179.889999,178.839996,179.110001,166.809677,1966900
2016-11-04,179.110001,179.669998,178.639999,178.710007,166.437195,4337500
2016-11-07,181.169998,182.449997,181.050003,182.360001,169.836533,3402400
2016-11-08,182.199997,184.039993,182.020004,183.380005,170.786484,3437500
2016-11-09,181.929993,186.550003,181.750000,185.960007,173.189285,8363900
2016-11-10,186.830002,188.820007,186.350006,188.130005,175.210297,8748100
2016-11-11,187.949997,188.630005,187.410004,188.470001,175.526947,5003800
2016-11-14,189.110001,189.389999,188.199997,188.770004,175.806320,4796400
2016-11-15,188.759995,189.350006,188.139999,189.339996,176.337219,3750000
2016-11-16,188.789993,189.179993,188.529999,188.979996,176.001877,3459100
2016-11-17,189.089996,189.330002,188.740005,189.300003,176.299896,4211200
2016-11-18,188.899994,188.960007,188.320007,188.460007,176.013229,4359200
2016-11-21,188.880005,189.410004,188.600006,189.339996,176.835129,2999100
2016-11-22,189.919998,190.250000,189.419998,190.020004,177.470169,2756300
2016-11-23,189.929993,190.639999,189.869995,190.589996,178.002502,2465900
2016-11-25,191.089996,191.339996,190.979996,191.300003,178.665649,1547100
2016-11-28,190.929993,191.210007,190.520004,190.779999,178.179993,3159600
2016-11-29,190.830002,191.419998,190.679993,191.190002,178.562912,2264900
2016-11-30,191.970001,192.250000,191.339996,191.399994,178.759003,4774600
2016-12-01,191.839996,192.160004,191.570007,191.899994,179.226013,8323900
2016-12-02,191.910004,191.979996,191.429993,191.740005,179.076584,2773600
2016-12-05,192.479996,192.779999,191.889999,192.220001,179.524857,2925600
2016-12-06,192.160004,192.570007,191.869995,192.490005,179.777069,2669400
2016-12-07,192.470001,195.690002,192.419998,195.479996,182.569565,7241300
2016-12-08,195.830002,196.800003,195.410004,196.279999,183.316727,7032100
2016-12-09,196.440002,197.720001,196.369995,197.690002,184.633575,4392300
2016-12-12,197.839996,198.389999,197.679993,198.080002,184.997879,3791700
2016-12-13,198.960007,199.720001,198.639999,199.229996,186.071869,5357500
2016-12-14,198.970001,199.830002,197.610001,198.139999,185.053879,7456100
2016-12-15,198.539993,199.679993,198.339996,198.660004,185.539551,6033000
2016-12-16,198.699997,198.970001,197.940002,198.190002,185.503983,4467700
2016-12-19,198.300003,198.899994,198.210007,198.600006,185.887741,2729400
2016-12-20,199.160004,199.610001,199.059998,199.419998,186.655228,3062600
2016-12-21,199.429993,199.610001,199.139999,199.160004,186.411865,2523500
2016-12-22,199.100006,199.169998,198.580002,198.970001,186.234039,2250900
2016-12-23,198.960007,199.059998,198.729996,199.050003,186.308884,1374200
2016-12-27,199.160004,199.539993,199.130005,199.210007,186.458694,2340700
2016-12-28,199.520004,199.559998,198.000000,198.080002,185.401031,3818100
2016-12-29,197.990005,198.520004,197.630005,197.990005,185.316757,3018700
2016-12-30,198.250000,198.270004,196.919998,197.509995,184.867508,4277400
2017-01-03,198.910004,199.100006,197.479996,198.419998,185.719284,6669800
2017-01-04,198.759995,199.360001,198.600006,199.149994,186.402512,4823200
2017-01-05,198.949997,199.270004,197.899994,198.750000,186.028122,4124500
2017-01-06,198.729996,199.830002,198.169998,199.509995,186.739517,4322600
2017-01-09,199.089996,199.270004,198.750000,198.759995,186.037476,2303500
2017-01-10,198.720001,199.410004,198.210007,198.399994,185.700546,3029200
2017-01-11,198.630005,199.570007,198.149994,199.330002,186.571030,5209800
2017-01-12,198.880005,198.910004,197.529999,198.750000,186.028122,3865200
2017-01-13,198.910004,199.350006,198.320007,198.699997,185.981339,3468900
2017-01-17,198.270004,198.649994,197.589996,198.089996,185.410385,3329800
2017-01-18,198.080002,198.229996,197.300003,197.949997,185.279312,4634800
2017-01-19,198.029999,198.160004,196.690002,197.279999,184.652222,3050900
2017-01-20,197.529999,198.199997,197.309998,197.960007,185.470123,6999000
2017-01-23,197.860001,198.110001,197.039993,197.779999,185.301468,3249700
2017-01-24,197.789993,199.220001,197.619995,198.839996,186.294601,5205800
2017-01-25,200.009995,200.550003,199.750000,200.419998,187.774933,4880800
2017-01-26,200.600006,200.970001,200.419998,200.720001,188.055969,3999700
2017-01-27,200.690002,200.869995,200.449997,200.630005,187.971710,3576500
2017-01-30,199.830002,199.899994,198.419998,199.380005,186.800552,4718000
2017-01-31,198.720001,198.889999,197.559998,198.360001,185.844910,4628100
2017-02-01,199.130005,199.399994,198.199997,198.630005,186.097900,3676900
2017-02-02,198.160004,198.970001,198.020004,198.610001,186.079117,2640600
2017-02-03,199.580002,200.570007,199.440002,200.380005,187.737473,4857300
2017-02-06,200.029999,200.699997,199.779999,200.279999,187.643784,2770900
2017-02-07,200.889999,201.300003,200.429993,200.580002,187.924850,2606300
2017-02-08,200.500000,200.690002,200.149994,200.509995,187.859253,2291500
2017-02-09,200.820007,202.110001,200.770004,201.720001,188.992935,3487600
2017-02-10,202.300003,203.000000,202.070007,202.740005,189.948517,2880300
2017-02-13,203.320007,204.470001,203.320007,204.199997,191.316406,2637400
2017-02-14,204.059998,205.179993,203.949997,205.169998,192.225204,3586600
2017-02-15,205.389999,206.490005,205.289993,206.380005,193.358948,3646000
2017-02-16,206.550003,206.720001,205.850006,206.479996,193.452576,4589600
2017-02-17,205.029999,205.919998,205.020004,205.880005,193.416000,5747700
2017-02-21,206.559998,207.300003,206.419998,207.070007,194.533905,3076400
2017-02-22,206.729996,207.529999,206.639999,207.449997,194.890884,2254400
2017-02-23,208.059998,208.149994,207.210007,207.820007,195.238480,3179900
2017-02-24,207.080002,207.949997,207.070007,207.929993,195.341858,3703900
2017-02-27,207.729996,208.369995,207.610001,208.289993,195.680069,3433700
2017-02-28,208.110001,208.309998,207.679993,207.979996,195.388840,2821900
2017-03-01,209.919998,211.589996,209.880005,211.020004,198.244766,7846100
2017-03-02,211.190002,211.190002,209.839996,209.889999,197.183151,3336900
2017-03-03,210.059998,210.320007,209.410004,209.910004,197.201965,2589000
2017-03-06,209.259995,209.770004,209.020004,209.479996,196.797958,2524700
2017-03-07,209.210007,209.660004,208.979996,209.169998,196.506744,2741000
2017-03-08,209.580002,209.610001,208.429993,208.610001,195.980652,3173100
2017-03-09,208.740005,209.089996,207.869995,208.669998,196.037033,4430100
2017-03-10,209.690002,209.699997,208.360001,209.149994,196.487946,3004000
2017-03-13,209.130005,209.339996,208.589996,208.940002,196.290695,2261800
2017-03-14,208.570007,208.880005,207.979996,208.539993,195.914886,4433000
2017-03-15,208.830002,209.910004,208.710007,209.580002,196.891937,5737000
2017-03-16,210.169998,210.169998,209.050003,209.440002,196.760437,3018400
2017-03-17,209.529999,209.529999,208.830002,208.860001,196.598511,2873200
2017-03-20,208.850006,209.270004,208.559998,208.809998,196.551422,3308600
2017-03-21,209.330002,209.429993,206.250000,206.350006,194.235855,6192400
2017-03-22,205.960007,206.570007,205.500000,206.410004,194.292358,3898500
2017-03-23,206.029999,207.300003,205.910004,206.309998,194.198242,3840000
2017-03-24,206.580002,206.899994,205.000000,205.750000,193.671097,4052700
2017-03-27,204.179993,205.509995,203.809998,205.229996,193.181610,4559600
2017-03-28,205.080002,207.070007,204.910004,206.750000,194.612381,3538000
2017-03-29,206.529999,206.559998,205.949997,206.309998,194.198242,2323900
2017-03-30,206.300003,207.259995,206.149994,206.960007,194.810059,2849200
2017-03-31,206.720001,206.929993,206.300003,206.339996,194.226471,4179600
2017-04-03,206.520004,206.630005,204.880005,206.250000,194.141769,4436100
2017-04-04,206.020004,206.770004,205.809998,206.649994,194.518250,2555400
2017-04-05,207.589996,208.649994,206.160004,206.259995,194.151108,4110400
2017-04-06,206.449997,207.289993,205.919998,206.449997,194.330032,3186900
2017-04-07,206.190002,207.070007,205.889999,206.380005,194.264114,2609300
2017-04-10,206.490005,207.320007,205.949997,206.389999,194.273529,2395200
2017-04-11,206.220001,206.419998,204.940002,206.330002,194.217041,3511500
2017-04-12,206.300003,206.300003,205.350006,205.669998,193.595779,2181700
2017-04-13,205.339996,205.940002,204.360001,204.369995,192.372086,3605200
2017-04-17,204.929993,206.259995,204.860001,206.169998,194.066452,2260900
2017-04-18,205.360001,205.809998,204.419998,205.080002,193.040405,2497900
2017-04-19,205.259995,205.300003,203.639999,203.850006,191.882645,3606400
2017-04-20,204.350006,206.210007,204.169998,205.699997,193.624023,3873700
2017-04-21,205.509995,205.729996,204.770004,205.250000,193.371582,3034800
2017-04-24,207.330002,207.630005,207.029999,207.380005,195.378265,3220200
2017-04-25,208.949997,209.979996,208.839996,209.679993,197.545181,3483600
2017-04-26,209.809998,210.429993,209.440002,209.470001,197.347321,2865300
2017-04-27,209.729996,209.770004,209.059998,209.559998,197.432098,1951700
2017-04-28,209.630005,209.630005,208.970001,209.080002,196.979889,1934000
2017-05-01,209.490005,209.490005,208.699997,208.919998,196.829163,1886000
2017-05-02,209.100006,209.300003,208.750000,209.130005,197.026993,1359700
2017-05-03,209.130005,209.470001,208.470001,209.220001,197.111786,1829400
2017-05-04,209.649994,209.649994,208.199997,209.190002,197.083557,2640100
2017-05-05,209.070007,209.779999,208.759995,209.770004,197.629929,1673800
2017-05-08,209.699997,210.020004,209.529999,209.919998,197.771301,2311000
2017-05-09,210.139999,210.320007,209.220001,209.619995,197.488663,1570100
2017-05-10,209.190002,209.809998,208.899994,209.479996,197.356705,1394300
2017-05-11,209.139999,209.449997,208.100006,209.279999,197.168320,3093700
2017-05-12,208.970001,209.279999,208.820007,209.009995,196.913940,1575100
2017-05-15,209.399994,210.130005,209.399994,209.929993,197.780716,1818500
2017-05-16,210.320007,210.460007,209.460007,209.949997,197.799561,1746600
2017-05-17,208.119995,208.589996,206.369995,206.470001,194.521011,5717400
2017-05-18,206.029999,207.960007,205.860001,206.960007,194.982574,6653800
2017-05-19,206.750000,208.309998,206.580002,207.770004,196.322479,4892800
2017-05-22,208.320007,208.869995,208.320007,208.649994,197.153946,2246200
2017-05-23,209.100006,209.350006,208.690002,209.119995,197.598007,3457500
2017-05-24,209.320007,209.960007,209.080002,209.820007,198.259537,3479500
2017-05-25,210.520004,210.919998,210.300003,210.580002,198.977646,2198200
2017-05-26,210.539993,210.720001,210.320007,210.539993,198.939819,1152200
2017-05-30,210.210007,210.520004,209.970001,210.210007,198.628021,1066600
2017-05-31,210.410004,210.410004,209.320007,210.000000,198.429535,1577500
2017-06-01,210.270004,211.399994,209.910004,211.399994,199.752441,1827900
2017-06-02,211.449997,212.210007,211.270004,211.910004,200.234360,2314000
2017-06-05,211.860001,212.210007,211.639999,211.860001,200.187103,1923000
2017-06-06,211.330002,211.779999,211.169998,211.369995,199.724121,2094800
2017-06-07,211.690002,211.919998,211.139999,211.720001,200.054825,1545800
2017-06-08,211.619995,212.699997,211.389999,211.860001,200.187103,2030300
2017-06-09,212.149994,213.070007,211.589996,212.669998,200.952454,4271100
2017-06-12,212.460007,212.779999,211.880005,212.399994,200.697342,3682300
2017-06-13,212.800003,213.389999,212.750000,213.369995,201.613892,2426500
2017-06-14,213.779999,214.000000,212.979996,213.839996,202.058044,5423100
2017-06-15,212.889999,213.800003,212.750000,213.690002,201.916275,2571800
2017-06-16,213.330002,213.580002,212.820007,213.559998,202.166199,2372000
2017-06-19,214.360001,215.009995,214.080002,214.919998,203.453690,2103300
2017-06-20,214.889999,215.070007,214.369995,214.399994,202.961334,1762100
2017-06-21,214.649994,214.649994,213.639999,213.889999,202.478561,2129400
2017-06-22,214.080002,214.289993,213.660004,213.729996,202.327118,2697100
2017-06-23,213.440002,213.949997,213.059998,213.740005,202.336609,1346800
2017-06-26,214.289993,214.759995,213.529999,213.869995,202.459641,1940400
2017-06-27,213.710007,214.130005,212.869995,212.929993,201.569824,1981600
2017-06-28,212.929993,214.529999,212.929993,214.240005,202.809952,4693700
2017-06-29,214.520004,214.550003,211.699997,212.610001,201.266891,4372600
2017-06-30,213.149994,213.990005,212.970001,213.240005,201.863266,2216600
2017-07-03,213.949997,215.380005,213.880005,214.490005,203.046616,2134700
2017-07-05,214.740005,214.830002,213.830002,214.580002,203.131775,1799000
2017-07-06,214.089996,214.250000,212.940002,213.139999,201.768616,2297500
2017-07-07,213.539993,214.160004,213.419998,214.050003,202.630096,1326500
2017-07-10,213.679993,214.350006,213.539993,213.990005,202.573288,1156300
2017-07-11,213.910004,214.289993,212.679993,213.979996,202.563828,1577600
2017-07-12,214.979996,215.699997,214.889999,215.229996,203.747101,2103300
2017-07-13,215.300003,215.559998,215.000000,215.460007,203.964828,1587400
2017-07-14,215.300003,216.679993,215.110001,216.259995,204.722137,2395500
2017-07-17,216.320007,216.490005,216.039993,216.220001,204.684265,2291000
2017-07-18,215.660004,215.809998,214.630005,215.699997,204.192032,2247500
2017-07-19,215.889999,216.339996,215.660004,216.320007,204.779007,1785800
2017-07-20,216.570007,216.580002,215.710007,216.190002,204.655869,1372000
2017-07-21,215.190002,215.550003,214.759995,215.529999,204.254059,2217300
2017-07-24,215.509995,215.509995,214.679993,215.089996,203.837067,1459600
2017-07-25,216.500000,216.520004,215.490005,215.860001,204.566849,1924200
2017-07-26,216.809998,217.160004,216.559998,216.809998,205.467087,2041000
2017-07-27,217.279999,217.750000,216.630005,217.720001,206.329483,3202400
2017-07-28,217.529999,218.160004,217.300003,218.020004,206.613800,2305000
2017-07-31,218.649994,219.029999,218.490005,218.699997,207.258209,1765000
2017-08-01,219.740005,219.800003,219.149994,219.369995,207.893143,2307100
2017-08-02,219.830002,220.130005,219.440002,219.889999,208.385941,3063300
2017-08-03,219.929993,220.229996,219.720001,220.059998,208.547089,2496400
2017-08-04,220.639999,220.669998,220.029999,220.570007,209.030380,1877700
2017-08-07,220.750000,220.979996,220.600006,220.850006,209.295792,1902800
2017-08-08,220.800003,221.679993,220.440002,220.690002,209.144150,3623900
2017-08-09,220.330002,220.610001,219.960007,220.500000,208.964035,3555800
2017-08-10,219.809998,219.899994,218.550003,218.600006,207.163483,7832600
2017-08-11,218.759995,219.220001,218.520004,218.699997,207.258209,4944500
2017-08-14,219.880005,220.289993,219.809998,219.970001,208.461731,2605000
2017-08-15,220.580002,220.580002,219.860001,220.160004,208.641907,1835700
2017-08-16,220.699997,221.100006,220.279999,220.470001,208.935654,2476100
2017-08-17,220.000000,220.070007,217.770004,217.809998,206.414795,3535800
2017-08-18,216.990005,217.660004,216.149994,216.529999,205.701340,4468500
2017-08-21,216.460007,216.919998,215.729996,216.740005,205.900818,3467200
2017-08-22,217.410004,218.850006,217.300003,218.690002,207.753296,2423200
2017-08-23,218.009995,218.460007,217.839996,217.919998,207.021790,3660200
2017-08-24,218.550003,218.550003,217.460007,217.660004,206.774857,1934400
2017-08-25,218.259995,218.929993,218.000000,218.039993,207.135849,2373300
2017-08-28,218.500000,218.580002,217.529999,217.940002,207.040848,1425000
2017-08-29,216.679993,218.759995,216.619995,218.589996,207.658310,2013300
2017-08-30,218.750000,219.160004,218.389999,218.929993,207.981354,1804100
2017-08-31,219.529999,219.889999,219.119995,219.520004,208.541824,2173000
2017-09-01,220.130005,220.410004,219.830002,219.919998,208.921768,2150200
2017-09-05,219.529999,219.529999,217.179993,217.669998,206.784332,3828600
2017-09-06,218.539993,218.619995,218.039993,218.250000,207.335312,1915500
2017-09-07,218.470001,218.720001,217.679993,218.110001,207.202332,1982800
2017-09-08,217.610001,218.660004,217.520004,218.240005,207.325836,2135800
2017-09-11,219.580002,220.889999,219.580002,220.759995,209.719849,3019300
2017-09-12,221.330002,221.570007,221.070007,221.419998,210.346802,2072900
2017-09-13,221.350006,221.789993,221.199997,221.759995,210.669800,1720800
2017-09-14,221.649994,222.429993,221.619995,222.320007,211.201797,1893700
2017-09-15,222.130005,222.570007,221.910004,222.449997,211.761566,2377700
2017-09-18,222.919998,223.389999,222.669998,223.160004,212.437454,1827300
2017-09-19,223.369995,223.669998,223.229996,223.580002,212.837234,2042800
2017-09-20,223.570007,223.949997,222.949997,223.899994,213.141861,1819900
2017-09-21,223.899994,223.970001,223.389999,223.470001,212.732513,1741400
2017-09-22,223.220001,223.460007,222.820007,223.199997,212.475510,2448400
2017-09-25,223.110001,223.429993,221.990005,222.820007,212.113785,2844300
2017-09-26,223.059998,223.500000,222.619995,222.690002,211.990005,1314500
2017-09-27,223.399994,223.520004,222.350006,223.119995,212.399353,2381500
2017-09-28,222.970001,223.770004,222.699997,223.600006,212.856323,1462800
2017-09-29,223.389999,223.869995,223.130005,223.820007,213.065750,2415800
2017-10-02,224.190002,225.389999,224.020004,225.240005,214.417496,2611200
2017-10-03,225.740005,226.279999,225.610001,226.240005,215.369446,2510000
2017-10-04,226.389999,226.679993,226.179993,226.410004,215.531311,1746900
2017-10-05,226.610001,227.660004,226.449997,227.639999,216.702148,2258500
2017-10-06,227.339996,227.630005,227.229996,227.550003,216.616501,2090300
2017-10-09,227.889999,227.960007,227.339996,227.529999,216.597427,1006800
2017-10-10,228.210007,228.429993,227.639999,228.259995,217.292389,1417700
2017-10-11,228.320007,228.639999,228.169998,228.610001,217.625534,1423600
2017-10-12,228.490005,228.809998,228.149994,228.330002,217.358994,1307300
2017-10-13,228.710007,228.970001,228.509995,228.729996,217.739792,1744300
2017-10-16,229.070007,229.529999,228.809998,229.449997,218.425247,2373400
2017-10-17,229.710007,229.960007,229.520004,229.850006,218.806000,1838000
2017-10-18,231.000000,231.679993,230.910004,231.460007,220.338638,2720500
2017-10-19,230.839996,231.660004,230.520004,231.649994,220.519455,2305400
2017-10-20,232.470001,233.130005,231.889999,233.130005,222.103897,3275700
2017-10-23,233.580002,233.580002,232.610001,232.649994,221.646515,2325100
2017-10-24,234.110001,234.699997,233.960007,234.289993,223.209000,3300500
2017-10-25,234.449997,234.449997,232.350006,233.160004,222.132416,3813300
2017-10-26,233.910004,234.419998,233.750000,233.850006,222.789795,2581500
2017-10-27,233.949997,234.330002,233.360001,234.169998,223.094681,2944200
2017-10-30,233.520004,234.139999,233.149994,233.330002,222.294418,2672500
2017-10-31,233.639999,233.910004,233.199997,233.630005,222.580185,1772000
2017-11-01,234.600006,235.020004,233.729996,234.190002,223.113693,2675700
2017-11-02,234.210007,235.169998,233.320007,234.960007,223.847260,2459400
2017-11-03,235.360001,235.389999,234.639999,235.179993,224.056885,2574400
2017-11-06,235.229996,235.589996,235.089996,235.410004,224.276047,2549900
2017-11-07,235.699997,235.880005,234.690002,235.419998,224.285507,2390700
2017-11-08,235.369995,235.610001,234.970001,235.460007,224.323654,1531900
2017-11-09,234.490005,235.279999,233.160004,234.720001,223.618591,4225200
2017-11-10,234.449997,234.669998,234.100006,234.429993,223.342361,2506600
2017-11-13,233.660004,234.779999,233.630005,234.660004,223.561478,2452400
2017-11-14,233.970001,234.350006,232.910004,234.279999,223.199448,2566500
2017-11-15,233.160004,233.669998,232.649994,232.960007,221.941895,2823600
2017-11-16,234.220001,235.279999,234.190002,234.910004,223.799667,2933400
2017-11-17,233.770004,233.970001,233.360001,233.389999,222.884750,3483300
2017-11-20,233.660004,234.369995,233.419998,234.149994,223.610580,2056600
2017-11-21,235.169998,235.990005,235.100006,235.729996,225.119446,2749900
2017-11-22,236.059998,236.059998,234.949997,235.169998,224.584702,2860800
2017-11-24,235.559998,235.869995,235.410004,235.470001,224.871170,1435500
2017-11-27,235.500000,236.330002,235.389999,235.729996,225.119446,2329500
2017-11-28,236.320007,238.440002,236.229996,238.339996,227.611969,4844500
2017-11-29,239.149994,239.649994,238.770004,239.419998,228.643356,3376100
2017-11-30,240.679993,243.490005,240.410004,242.839996,231.909393,6586400
2017-12-01,243.139999,243.440002,239.410004,242.449997,231.536957,9772700
2017-12-04,245.009995,245.570007,243.070007,243.110001,232.167267,6565800
2017-12-05,243.779999,243.789993,241.770004,242.009995,231.116776,4925600
2017-12-06,241.720001,242.509995,241.550003,241.619995,230.744339,3976100
2017-12-07,241.210007,242.869995,241.100006,242.360001,231.451035,2718300
2017-12-08,243.190002,243.630005,242.580002,243.619995,232.654282,2704300
2017-12-11,243.770004,244.240005,243.500000,244.169998,233.179550,1857800
2017-12-12,244.929993,245.869995,244.800003,245.440002,234.392410,3282400
2017-12-13,245.690002,246.990005,245.649994,246.300003,235.213699,3748700
2017-12-14,246.889999,247.070007,245.470001,245.570007,234.516556,4713300
2017-12-15,246.210007,246.699997,245.820007,246.250000,235.704376,5862800
2017-12-18,248.009995,248.539993,247.529999,247.789993,237.178421,3285700
2017-12-19,248.309998,248.339996,246.940002,247.399994,236.805161,2773600
2017-12-20,248.330002,248.399994,246.759995,247.070007,236.489304,2401400
2017-12-21,247.729996,248.289993,247.419998,247.660004,237.053986,2446700
2017-12-22,247.580002,247.610001,246.970001,247.399994,236.805161,1847000
2017-12-26,246.940002,247.589996,246.880005,247.250000,236.661591,2156700
2017-12-27,247.149994,247.690002,247.100006,247.479996,236.881729,2930300
2017-12-28,247.940002,248.190002,247.770004,248.130005,237.503845,2743300
2017-12-29,248.570007,248.610001,247.169998,247.380005,236.785995,2951800
2018-01-02,248.339996,248.470001,247.229996,248.020004,237.398605,4454900
2018-01-03,248.320007,249.220001,248.070007,248.949997,238.288742,5528600
2018-01-04,249.960007,250.919998,249.619995,250.600006,239.868073,4932900
2018-01-05,251.380005,252.850006,250.970001,252.720001,241.897324,3349200
2018-01-08,252.750000,252.970001,252.220001,252.589996,241.772888,3847500
2018-01-09,253.199997,254.289993,252.720001,253.820007,242.950195,5031400
2018-01-10,253.169998,253.929993,252.449997,253.619995,242.758743,2357600
2018-01-11,254.000000,255.669998,253.850006,255.610001,244.663544,2760400
2018-01-12,256.630005,257.970001,256.480011,257.910004,246.865067,3678400
2018-01-16,260.269989,260.750000,256.910004,257.809998,246.769379,8102900
2018-01-17,259.260010,261.190002,258.540009,261.079987,249.899307,6144400
2018-01-18,261.239990,261.320007,259.380005,260.160004,249.018661,4860200
2018-01-19,260.049988,260.549988,259.269989,260.540009,249.520523,4057600
2018-01-22,259.700012,262.010010,259.630005,261.980011,250.899597,3359900
2018-01-23,261.829987,262.290009,261.269989,261.869995,250.794296,3483300
2018-01-24,263.000000,263.760010,260.869995,262.570007,251.464706,7106400
2018-01-25,263.579987,264.390015,262.420013,263.750000,252.594742,5918900
2018-01-26,264.320007,265.929993,264.049988,265.910004,254.663376,3861700
2018-01-29,265.559998,265.899994,264.119995,264.160004,252.987503,4605600
2018-01-30,261.480011,262.440002,260.089996,260.619995,249.597137,9409500
2018-01-31,263.000000,263.160004,260.290009,261.440002,250.382523,5360500
2018-02-01,259.950012,262.899994,259.769989,261.619995,250.554810,5182000
2018-02-02,259.609985,259.850006,254.729996,254.929993,244.147797,9486600
2018-02-05,252.220001,255.020004,239.059998,243.270004,232.980972,19888200
2018-02-06,238.320007,249.330002,237.539993,248.960007,238.430298,20493100
2018-02-07,248.240005,252.789993,247.570007,248.759995,238.238800,12657100
2018-02-08,248.960007,249.080002,238.500000,238.669998,228.575531,15829100
2018-02-09,241.410004,244.029999,233.759995,242.029999,231.793381,19858000
2018-02-12,244.029999,247.850006,243.059998,246.169998,235.758316,10458400
2018-02-13,244.720001,247.250000,244.330002,246.570007,236.141434,6234000
2018-02-14,245.169998,249.490005,245.039993,249.300003,238.755936,5764000
2018-02-15,251.619995,252.500000,248.490005,252.500000,241.820587,6111500
2018-02-16,251.429993,254.119995,251.199997,251.960007,241.921402,6399000
2018-02-20,250.440002,251.589996,248.589996,249.350006,239.415405,8685200
2018-02-21,249.600006,252.509995,247.710007,247.720001,237.850281,5894800
2018-02-22,248.630005,251.360001,248.529999,249.490005,239.549789,6342300
2018-02-23,250.789993,252.949997,250.050003,252.910004,242.833542,5119000
2018-02-26,254.320007,257.179993,253.960007,256.920013,246.683792,6120900
2018-02-27,257.100006,257.859985,253.919998,253.960007,243.841736,7219200
2018-02-28,255.179993,255.770004,250.199997,250.199997,240.231537,5299300
2018-03-01,250.210007,251.869995,244.369995,245.979996,236.179642,8144800
2018-03-02,243.550003,245.919998,242.160004,245.350006,235.574768,6393400
2018-03-05,243.839996,249.630005,243.800003,248.839996,238.925720,4891000
2018-03-06,250.179993,250.179993,247.050003,248.839996,238.925720,4408500
2018-03-07,245.860001,248.580002,245.399994,248.110001,238.224762,5362600
2018-03-08,249.130005,249.710007,247.220001,249.139999,239.213745,5846600
2018-03-09,250.940002,253.559998,250.339996,253.559998,243.457672,3904000
2018-03-12,254.050003,254.720001,251.699997,251.960007,241.921402,5512800
2018-03-13,253.100006,253.970001,249.649994,250.220001,240.250702,6100900
2018-03-14,251.410004,251.619995,246.919998,247.880005,238.003983,6222800
